PUMA2010,PUMA2010_name,CZ20,CZ20_name,pop_overlap,share_of_PUMA2010,afactor,PUMA2010_total_pop,cells,grid_res_m,crs_epsg,method,PUMA2010_state_fips,PUMA2010_state
G39003300,Stark County (East) & Carroll County--Alliance City PUMA,426,NA,7.629517197608948,6.147297629156777e-5,6.147297629156777e-5,124111.72612534603,3,100,5070,building_footprint_area,39,OH
G39003200,Stark County (Central)--Canton & North Canton Cities PUMA,423,NA,135876.15789504454,1,1,135876.15789504454,10117,100,5070,building_footprint_area,39,OH
G39002400,Hancock & Putnam Counties PUMA,418,NA,34297.67820026819,0.31441306606206587,0.31441306606206587,109084.77382901683,10416,100,5070,building_footprint_area,39,OH
G39003100,Stark County (West)--Massillon City PUMA,423,NA,140963.6190053539,0.9999693043742011,0.9999693043742011,140967.94610467716,20304,100,5070,building_footprint_area,39,OH
G42001501,Lawrence & Beaver (North) Counties--New Castle City PUMA,463,NA,15896.46886053402,0.1561358214619304,0.1561358214619304,101811.79893052252,4705,100,5070,building_footprint_area,42,PA
G39003100,Stark County (West)--Massillon City PUMA,420,NA,4.327099323272705,3.0695625798928604e-5,3.0695625798928604e-5,140967.94610467716,1,100,5070,building_footprint_area,39,OH
G39002200,Richland County PUMA,419,NA,124573.33239547675,0.9998253569689163,0.9998253569689163,124595.09206001228,23770,100,5070,building_footprint_area,39,OH
G39002400,Hancock & Putnam Counties PUMA,427,NA,1.5560698509216309,1.4264775883027153e-5,1.4264775883027153e-5,109084.77382901683,1,100,5070,building_footprint_area,39,OH
G39002200,Richland County PUMA,429,NA,21.75966453552246,1.7464303108377443e-4,1.7464303108377443e-4,124595.09206001228,1,100,5070,building_footprint_area,39,OH
G42001502,Beaver County (South) PUMA,463,NA,152001.1308537299,1,1,152001.1308537299,22246,100,5070,building_footprint_area,42,PA
G39002300,"Seneca, Crawford & Wyandot Counties PUMA",419,NA,42008.376757184626,0.35327036941953405,0.35327036941953405,118912.82256762567,10167,100,5070,building_footprint_area,39,OH
G39002100,Huron & Ashland Counties PUMA,423,NA,3.5936410427093506,3.241814211238421e-5,3.241814211238421e-5,110852.77590095229,1,100,5070,building_footprint_area,39,OH
G39003500,Belmont & Jefferson Counties PUMA,422,NA,131365.8069246842,0.999993331668274,0.999993331668274,131366.68292130367,28198,100,5070,building_footprint_area,39,OH
G39003000,Tuscarawas & Harrison Counties PUMA,423,NA,92953.4293270657,0.8656088308153673,0.8656088308153673,107385.02891601447,19711,100,5070,building_footprint_area,39,OH
G39000100,"Defiance, Williams, Henry & Paulding Counties PUMA",418,NA,1.1721400022506714,9.645950797922574e-6,9.645950797922574e-6,121516.2742176865,1,100,5070,building_footprint_area,39,OH
G39002500,Allen County PUMA,418,NA,101998.25848760363,1,1,101998.25848760363,17324,100,5070,building_footprint_area,39,OH
G39002900,"Holmes, Guernsey & Coshocton Counties PUMA",423,NA,80698.12424629834,0.6782039953176373,0.6782039953176373,118987.9812024748,27125,100,5070,building_footprint_area,39,OH
G39002700,"Logan, Champaign & Hardin Counties PUMA",431,NA,76419.39708542929,0.6640054700934789,0.6640054700934789,115088.50533214875,21379,100,5070,building_footprint_area,39,OH
G39002800,"Marion, Knox & Morrow Counties PUMA",419,NA,100066.24156753183,0.6150950468745795,0.6150950468745795,162684.19340391108,24587,100,5070,building_footprint_area,39,OH
G39003500,Belmont & Jefferson Counties PUMA,423,NA,0.5374476313591003,4.091201965425761e-6,4.091201965425761e-6,131366.68292130367,1,100,5070,building_footprint_area,39,OH
G39003000,Tuscarawas & Harrison Counties PUMA,422,NA,14431.599588948768,0.13439116918463262,0.13439116918463262,107385.02891601447,6550,100,5070,building_footprint_area,39,OH
G39002800,"Marion, Knox & Morrow Counties PUMA",428,NA,62617.696022422984,0.3849033806680668,0.3849033806680668,162684.19340391108,17948,100,5070,building_footprint_area,39,OH
G18000900,"Huntington, Whitley, Adams & Wells Counties PUMA",418,NA,2.3339297771453857,1.7364931183130172e-5,1.7364931183130172e-5,134404.78125319444,1,100,5070,building_footprint_area,18,IN
G39002800,"Marion, Knox & Morrow Counties PUMA",423,NA,0.25581395626068115,1.5724573537734438e-6,1.5724573537734438e-6,162684.19340391108,1,100,5070,building_footprint_area,39,OH
G39002700,"Logan, Champaign & Hardin Counties PUMA",419,NA,1.548277497291565,1.345292905510582e-5,1.345292905510582e-5,115088.50533214875,1,100,5070,building_footprint_area,39,OH
G39004200,"Pickaway, Union & Madison Counties PUMA",428,NA,162769.93282847037,0.9999388773325655,0.9999388773325655,162779.88236908545,34599,100,5070,building_footprint_area,39,OH
G39004000,Delaware County PUMA,428,NA,205369.45073026163,0.9999956587110456,0.9999956587110456,205370.34230226022,26271,100,5070,building_footprint_area,39,OH
G54000100,"Ohio, Marshall, Hancock & Brooke Counties PUMA",422,NA,124336.49564170267,0.9999758423283633,0.9999758423283633,124339.49939450051,22509,100,5070,building_footprint_area,54,WV
G39004000,Delaware County PUMA,419,NA,0.8915719985961914,4.341288954390466e-6,4.341288954390466e-6,205370.34230226022,1,100,5070,building_footprint_area,39,OH
G39002900,"Holmes, Guernsey & Coshocton Counties PUMA",430,NA,38286.50325100869,0.32176781943933325,0.32176781943933325,118987.9812024748,13422,100,5070,building_footprint_area,39,OH
G39002600,"Auglaize, Mercer & Van Wert Counties PUMA",165,NA,0.6194408535957336,5.263257126964753e-6,5.263257126964753e-6,117691.54321232194,1,100,5070,building_footprint_area,39,OH
G39002900,"Holmes, Guernsey & Coshocton Counties PUMA",422,NA,3.3537051677703857,2.8185243029408025e-5,2.8185243029408025e-5,118987.9812024748,1,100,5070,building_footprint_area,39,OH
G39003800,Licking County PUMA,428,NA,177363.59772081487,1,1,177363.59772081487,32721,100,5070,building_footprint_area,39,OH
G18001500,"Henry, Randolph, Jay & Blackford Counties PUMA",418,NA,2.542393833398819,2.4044209564225303e-5,2.4044209564225303e-5,105738.29955223709,3,100,5070,building_footprint_area,18,IN
G39003700,Muskingum & Perry Counties PUMA,430,NA,86050.52532645,0.7093643422434242,0.7093643422434242,121306.52783350798,20793,100,5070,building_footprint_area,39,OH
G39002600,"Auglaize, Mercer & Van Wert Counties PUMA",424,NA,1.2071107625961304,1.025656329799701e-5,1.025656329799701e-5,117691.54321232194,1,100,5070,building_footprint_area,39,OH
G39002700,"Logan, Champaign & Hardin Counties PUMA",428,NA,0.5683069229125977,4.937998988451952e-6,4.937998988451952e-6,115088.50533214875,1,100,5070,building_footprint_area,39,OH
G39004500,"Darke, Shelby & Preble Counties PUMA",418,NA,1.962913990020752,1.3931905111249251e-5,1.3931905111249251e-5,140893.4366367315,2,100,5070,building_footprint_area,39,OH
G39002700,"Logan, Champaign & Hardin Counties PUMA",424,NA,38666.99166229926,0.3359761389784775,0.3359761389784775,115088.50533214875,11227,100,5070,building_footprint_area,39,OH
G39004101,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA",428,NA,128939.90667392174,1,1,128939.90667392174,8053,100,5070,building_footprint_area,39,OH
G39003600,"Washington, Morgan, Noble & Monroe Counties PUMA",430,NA,87442.79211287783,0.8676068668289175,0.8676068668289175,100786.19182957732,31474,100,5070,building_footprint_area,39,OH
G39004102,"Columbus (North), Westerville & Worthington Cities PUMA",428,NA,108545.70680270996,1,1,108545.70680270996,5128,100,5070,building_footprint_area,39,OH
G39004103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA",428,NA,124146.0182183818,1,1,124146.0182183818,6404,100,5070,building_footprint_area,39,OH
G39003500,Belmont & Jefferson Counties PUMA,430,NA,0.3385489881038666,2.5771297605700924e-6,2.5771297605700924e-6,131366.68292130367,1,100,5070,building_footprint_area,39,OH
G39004106,Columbus City (Northeast) PUMA,428,NA,141860.39592037402,1,1,141860.39592037402,5621,100,5070,building_footprint_area,39,OH
G39003600,"Washington, Morgan, Noble & Monroe Counties PUMA",422,NA,13343.399716699496,0.13239313317108248,0.13239313317108248,100786.19182957732,7769,100,5070,building_footprint_area,39,OH
G39004104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA",428,NA,112921.01000740938,1,1,112921.01000740938,5700,100,5070,building_footprint_area,39,OH
G39004400,Miami County PUMA,424,NA,108802.52963423118,1,1,108802.52963423118,18036,100,5070,building_footprint_area,39,OH
G39004105,Columbus City (Central) PUMA,428,NA,122626.59986871993,1,1,122626.59986871993,3039,100,5070,building_footprint_area,39,OH
G39004111,Columbus (Far West) & Hilliard (South) Cities PUMA,428,NA,113252.01995525463,1,1,113252.01995525463,7243,100,5070,building_footprint_area,39,OH
G39003700,Muskingum & Perry Counties PUMA,428,NA,35256.00250705797,0.2906356577565759,0.2906356577565759,121306.52783350798,11662,100,5070,building_footprint_area,39,OH
G39004108,Columbus (Southeast) & Reynoldsburg Cities PUMA,428,NA,126391.713853064,1,1,126391.713853064,5328,100,5070,building_footprint_area,39,OH
G39004110,Columbus City (West) PUMA,428,NA,110801.95637723187,1,1,110801.95637723187,4862,100,5070,building_footprint_area,39,OH
G39004107,"Columbus (East), Whitehall & Bexley Cities PUMA",428,NA,106543.66643343214,1,1,106543.66643343214,4522,100,5070,building_footprint_area,39,OH
G39003900,Fairfield County PUMA,428,NA,157238.7977587036,1,1,157238.7977587036,25814,100,5070,building_footprint_area,39,OH
G39004300,Clark County PUMA,424,NA,135577.97604586557,0.9998091959193414,0.9998091959193414,135603.84981376305,19820,100,5070,building_footprint_area,39,OH
G39004109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA",428,NA,113031.39058428933,1,1,113031.39058428933,8541,100,5070,building_footprint_area,39,OH
G39004300,Clark County PUMA,428,NA,25.873767897486687,1.908040806586351e-4,1.908040806586351e-4,135603.84981376305,16,100,5070,building_footprint_area,39,OH
G39004602,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities PUMA",424,NA,129120.60439914337,1,1,129120.60439914337,11090,100,5070,building_footprint_area,39,OH
G39004601,Montgomery County (West)--Miamisburg & West Carrollton Cities PUMA,424,NA,109087.27789996611,1,1,109087.27789996611,15150,100,5070,building_footprint_area,39,OH
G39004200,"Pickaway, Union & Madison Counties PUMA",424,NA,0.4525275230407715,2.779996621540217e-6,2.779996621540217e-6,162779.88236908545,2,100,5070,building_footprint_area,39,OH
G39004700,Greene County PUMA,424,NA,167495.30205894797,1,1,167495.30205894797,21759,100,5070,building_footprint_area,39,OH
G39004603,Montgomery County (East Central)--Dayton & Riverside Cities PUMA,424,NA,166603.96386006335,1,1,166603.96386006335,9510,100,5070,building_footprint_area,39,OH
G39004900,"Jackson, Hocking, Pike & Vinton Counties PUMA",428,NA,27968.027913387632,0.27915077927521253,0.27915077927521253,100189.68238599891,9347,100,5070,building_footprint_area,39,OH
G39004800,Ross & Fayette Counties PUMA,425,NA,28916.360839279834,0.2730701779480381,0.2730701779480381,105893.51446785324,7346,100,5070,building_footprint_area,39,OH
G39004800,Ross & Fayette Counties PUMA,428,NA,3.0497328341007233,2.8799996387187147e-5,2.8799996387187147e-5,105893.51446785324,3,100,5070,building_footprint_area,39,OH
G39005000,"Athens, Gallia & Meigs Counties PUMA",421,NA,112988.28285546973,0.9999961033802545,0.9999961033802545,112988.72312955931,35521,100,5070,building_footprint_area,39,OH
G39004604,Montgomery County (Southeast)--Kettering & Centerville Cities PUMA,424,NA,132026.70345210657,0.9998724525255509,0.9998724525255509,132043.54527282342,10087,100,5070,building_footprint_area,39,OH
G54000700,"Wood, Pleasants & Wirt Counties PUMA",430,NA,96887.05822273926,0.999972433274872,0.999972433274872,96889.72915527062,20732,100,5070,building_footprint_area,54,WV
G39004900,"Jackson, Hocking, Pike & Vinton Counties PUMA",421,NA,1.756068229675293,1.752743583825051e-5,1.752743583825051e-5,100189.68238599891,1,100,5070,building_footprint_area,39,OH
G39004200,"Pickaway, Union & Madison Counties PUMA",432,NA,9.497013092041016,5.834267081301598e-5,5.834267081301598e-5,162779.88236908545,1,100,5070,building_footprint_area,39,OH
G39004800,Ross & Fayette Counties PUMA,432,NA,76974.1038957393,0.7269010220555747,0.7269010220555747,105893.51446785324,19141,100,5070,building_footprint_area,39,OH
G39005200,"Highland, Clinton & Adams Counties PUMA",425,NA,85122.35267090099,0.7570128504562184,0.7570128504562184,112445.05640769703,27113,100,5070,building_footprint_area,39,OH
G39005301,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,225,NA,124258.47282996587,0.9998800403243563,0.9998800403243563,124273.38062439673,19508,100,5070,building_footprint_area,39,OH
G39005301,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,424,NA,0.9277240037918091,7.465186825453455e-6,7.465186825453455e-6,124273.38062439673,1,100,5070,building_footprint_area,39,OH
G39004604,Montgomery County (Southeast)--Kettering & Centerville Cities PUMA,225,NA,16.84182071685791,1.2754747444912942e-4,1.2754747444912942e-4,132043.54527282342,2,100,5070,building_footprint_area,39,OH
G39005302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA",225,NA,117727.10680691712,1,1,117727.10680691712,10674,100,5070,building_footprint_area,39,OH
G39004900,"Jackson, Hocking, Pike & Vinton Counties PUMA",432,NA,72218.6686697224,0.7208194192240963,0.7208194192240963,100189.68238599891,25274,100,5070,building_footprint_area,39,OH
G39005403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA",424,NA,2.7198327779769897,2.1171058336826124e-5,2.1171058336826124e-5,128469.38186580688,2,100,5070,building_footprint_area,39,OH
G39004500,"Darke, Shelby & Preble Counties PUMA",225,NA,3.528400421142578,2.5043043206050307e-5,2.5043043206050307e-5,140893.4366367315,1,100,5070,building_footprint_area,39,OH
G39005401,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,225,NA,124645.08957799128,1,1,124645.08957799128,10808,100,5070,building_footprint_area,39,OH
G39005402,Butler County (South Central)--Hamilton & Fairfield Cities PUMA,225,NA,136592.79297439195,1,1,136592.79297439195,8767,100,5070,building_footprint_area,39,OH
G39005301,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,425,NA,13.980070427060127,1.1249448881827256e-4,1.1249448881827256e-4,124273.38062439673,5,100,5070,building_footprint_area,39,OH
G39005507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",225,NA,108936.80980746634,1,1,108936.80980746634,10599,100,5070,building_footprint_area,39,OH
G39005506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",225,NA,108046.464316017,1,1,108046.464316017,7881,100,5070,building_footprint_area,39,OH
G39005700,Clermont (East) & Brown Counties PUMA,225,NA,113412.96391096106,0.9999566540231711,0.9999566540231711,113417.88011976471,33689,100,5070,building_footprint_area,39,OH
G39005502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA",225,NA,150194.54393861257,1,1,150194.54393861257,9531,100,5070,building_footprint_area,39,OH
G39005600,Clermont County (West) PUMA,225,NA,138410.26117200078,1,1,138410.26117200078,14098,100,5070,building_footprint_area,39,OH
G39005000,"Athens, Gallia & Meigs Counties PUMA",432,NA,0.44027408957481384,3.896619745582667e-6,3.896619745582667e-6,112988.72312955931,1,100,5070,building_footprint_area,39,OH
G39005504,Cincinnati City (Central) PUMA,225,NA,126448.04946890008,1,1,126448.04946890008,4263,100,5070,building_footprint_area,39,OH
G39005503,Cincinnati City (West) PUMA,225,NA,110889.23374665901,1,1,110889.23374665901,4502,100,5070,building_footprint_area,39,OH
G39005505,Cincinnati (East) & Norwood Cities PUMA,225,NA,107813.34134923294,1,1,107813.34134923294,4985,100,5070,building_footprint_area,39,OH
G39005200,"Highland, Clinton & Adams Counties PUMA",225,NA,27320.48859669175,0.24296744978840726,0.24296744978840726,112445.05640769703,13213,100,5070,building_footprint_area,39,OH
G39004900,"Jackson, Hocking, Pike & Vinton Counties PUMA",225,NA,1.2297346591949463,1.2274064852877471e-5,1.2274064852877471e-5,100189.68238599891,2,100,5070,building_footprint_area,39,OH
G39005200,"Highland, Clinton & Adams Counties PUMA",432,NA,2.2151401042938232,1.9699755374414073e-5,1.9699755374414073e-5,112445.05640769703,1,100,5070,building_footprint_area,39,OH
G39005100,Scioto & Lawrence Counties PUMA,432,NA,73703.00068369647,0.5592622250697017,0.5592622250697017,131786.12353893695,17247,100,5070,building_footprint_area,39,OH
G39005700,Clermont (East) & Brown Counties PUMA,425,NA,4.916208803653717,4.334597682889505e-5,4.334597682889505e-5,113417.88011976471,2,100,5070,building_footprint_area,39,OH
G39005100,Scioto & Lawrence Counties PUMA,226,NA,58082.549514049664,0.4407334243873472,0.4407334243873472,131786.12353893695,12471,100,5070,building_footprint_area,39,OH
G39005100,Scioto & Lawrence Counties PUMA,228,NA,0.5733411908149719,4.350542951098907e-6,4.350542951098907e-6,131786.12353893695,1,100,5070,building_footprint_area,39,OH
G40000500,Panhandle & Northwest Oklahoma PUMA,218,NA,2138.9999978654087,0.019494114965757994,0.019494114965757994,109725.42234528868,699,100,5070,building_footprint_area,40,OK
G40000500,Panhandle & Northwest Oklahoma PUMA,215,NA,5023.847028694581,0.045785624892701014,0.045785624892701014,109725.42234528868,2830,100,5070,building_footprint_area,40,OK
G40000500,Panhandle & Northwest Oklahoma PUMA,441,NA,31839.178069490823,0.2901713877144891,0.2901713877144891,109725.42234528868,11843,100,5070,building_footprint_area,40,OK
G40001400,"Garfield, Kay & Noble Counties--Enid City PUMA",444,NA,54264.957616810105,0.46412299324016704,0.46412299324016704,116919.34768836142,13202,100,5070,building_footprint_area,40,OK
G20001100,South Central Kansas PUMA,444,NA,0.7209437489509583,6.60285382990405e-6,6.60285382990405e-6,109186.68919881794,1,100,5070,building_footprint_area,20,KS
G40001601,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties PUMA",440,NA,45430.446599360555,0.4663943891963255,0.4663943891963255,97407.7897413061,19094,100,5070,building_footprint_area,40,OK
G29002800,Jasper & Newton Counties PUMA,439,NA,0.5128923654556274,2.840251295715767e-6,2.840251295715767e-6,180579.9248218895,1,100,5070,building_footprint_area,29,MO
G40001400,"Garfield, Kay & Noble Counties--Enid City PUMA",434,NA,62654.390071551315,0.535877006759833,0.535877006759833,116919.34768836142,9399,100,5070,building_footprint_area,40,OK
G40000100,Northeast Oklahoma PUMA,440,NA,27427.834651740268,0.17194063562467612,0.17194063562467612,159519.21168659418,10569,100,5070,building_footprint_area,40,OK
G40001204,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West) PUMA",440,NA,181547.1453108855,1,1,181547.1453108855,29918,100,5070,building_footprint_area,40,OK
G40001203,Tulsa County (North)--Tulsa (North) & Owasso Cities PUMA,440,NA,127246.3058935983,1,1,127246.3058935983,13326,100,5070,building_footprint_area,40,OK
G40001301,Rogers (Central) & Wagoner (West) Counties--Claremore City PUMA,440,NA,128782.11232012487,0.9999345236894696,0.9999345236894696,128790.54504984594,23920,100,5070,building_footprint_area,40,OK
G40001301,Rogers (Central) & Wagoner (West) Counties--Claremore City PUMA,439,NA,8.432729721069336,6.547631053044777e-5,6.547631053044777e-5,128790.54504984594,1,100,5070,building_footprint_area,40,OK
G40001501,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City PUMA",444,NA,80734.90181203443,0.5433661132110721,0.5433661132110721,148582.8796627086,15463,100,5070,building_footprint_area,40,OK
G40000500,Panhandle & Northwest Oklahoma PUMA,437,NA,23786.80986450473,0.21678485583451546,0.21678485583451546,109725.42234528868,9018,100,5070,building_footprint_area,40,OK
G40001102,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City PUMA",437,NA,135870.53550195042,1,1,135870.53550195042,40785,100,5070,building_footprint_area,40,OK
G40000100,Northeast Oklahoma PUMA,433,NA,4.416257858276367,2.768480242337798e-5,2.768480242337798e-5,159519.21168659418,1,100,5070,building_footprint_area,40,OK
G40001201,Tulsa County (Central)--Tulsa City (Central) PUMA,440,NA,200919.62803069688,1,1,200919.62803069688,11526,100,5070,building_footprint_area,40,OK
G40001202,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities PUMA,440,NA,224258.80241721962,1,1,224258.80241721962,13806,100,5070,building_footprint_area,40,OK
G40000200,"Cherokee, Sequoyah & Adair Counties PUMA",439,NA,2.660833477973938,2.5310601657577766e-5,2.5310601657577766e-5,105127.23142546508,2,100,5070,building_footprint_area,40,OK
G40001302,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties PUMA",440,NA,55176.85643244255,0.39486017851887717,0.39486017851887717,139737.70826780068,18925,100,5070,building_footprint_area,40,OK
G40000400,Southwest Oklahoma PUMA,436,NA,64684.303601421416,0.612028026598789,0.612028026598789,105688.4665247933,18663,100,5070,building_footprint_area,40,OK
G40001501,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City PUMA",440,NA,31041.962878594175,0.20892018615510183,0.20892018615510183,148582.8796627086,14112,100,5070,building_footprint_area,40,OK
G40001501,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City PUMA",437,NA,36806.01497208001,0.2477137006338261,0.2477137006338261,148582.8796627086,16120,100,5070,building_footprint_area,40,OK
G40000400,Southwest Oklahoma PUMA,441,NA,0.46225008368492126,4.373704140900584e-6,4.373704140900584e-6,105688.4665247933,1,100,5070,building_footprint_area,40,OK
G40001302,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties PUMA",433,NA,84560.85183535813,0.6051398214811229,0.6051398214811229,139737.70826780068,25565,100,5070,building_footprint_area,40,OK
G40000800,Canadian County--Oklahoma City (West) PUMA,437,NA,153645.6996471649,1,1,153645.6996471649,19355,100,5070,building_footprint_area,40,OK
G40001002,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities PUMA,437,NA,169833.94969849754,1,1,169833.94969849754,10375,100,5070,building_footprint_area,40,OK
G40001003,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities PUMA,437,NA,160318.61494349362,1,1,160318.61494349362,13648,100,5070,building_footprint_area,40,OK
G40001004,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA",437,NA,119687.84475664143,1,1,119687.84475664143,18240,100,5070,building_footprint_area,40,OK
G40000200,"Cherokee, Sequoyah & Adair Counties PUMA",50,NA,39097.32414793782,0.37190482064257263,0.37190482064257263,105127.23142546508,14332,100,5070,building_footprint_area,40,OK
G40001006,Oklahoma County (Central)--Oklahoma City (Central) PUMA,437,NA,109513.08726039482,1,1,109513.08726039482,7929,100,5070,building_footprint_area,40,OK
G40000602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA",437,NA,26925.013830953743,0.25032380008359856,0.25032380008359856,107560.74261401361,10272,100,5070,building_footprint_area,40,OK
G40001001,Oklahoma County (Southwest)--Oklahoma City (West Central) PUMA,437,NA,112340.47328006662,1,1,112340.47328006662,5920,100,5070,building_footprint_area,40,OK
G40001005,Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA,437,NA,120569.4560976564,1,1,120569.4560976564,10330,100,5070,building_footprint_area,40,OK
G40001101,"Grady, McClain & Pottawatomie (South) Counties PUMA",437,NA,113524.71016178606,1,1,113524.71016178606,38998,100,5070,building_footprint_area,40,OK
G40000900,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities PUMA",437,NA,294970.33386339433,1,1,294970.33386339433,32787,100,5070,building_footprint_area,40,OK
G40000400,Southwest Oklahoma PUMA,442,NA,41003.48155952105,0.38796552649292254,0.38796552649292254,105688.4665247933,10134,100,5070,building_footprint_area,40,OK
G40000602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA",442,NA,4.142920792102814,3.851703410946004e-5,3.851703410946004e-5,107560.74261401361,4,100,5070,building_footprint_area,40,OK
G40000701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA",435,NA,94152.57526626019,0.9027260132469002,0.9027260132469002,104298.0637365426,33943,100,5070,building_footprint_area,40,OK
G40000702,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City PUMA",435,NA,121247.49889772944,1,1,121247.49889772944,43244,100,5070,building_footprint_area,40,OK
G40000602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA",438,NA,80631.38624023274,0.749635826981801,0.749635826981801,107560.74261401361,26370,100,5070,building_footprint_area,40,OK
G40000701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA",437,NA,1.840315341949463,1.7644769960429066e-5,1.7644769960429066e-5,104298.0637365426,2,100,5070,building_footprint_area,40,OK
G40000300,Southeast Oklahoma PUMA,437,NA,0.8908806443214417,5.330313253690147e-6,5.330313253690147e-6,167134.76336586592,1,100,5070,building_footprint_area,40,OK
G40000601,Comanche County (Central)--Lawton City PUMA,438,NA,98556.29459733609,1,1,98556.29459733609,9859,100,5070,building_footprint_area,40,OK
G40000400,Southwest Oklahoma PUMA,438,NA,0.2191137671470642,2.073204147546815e-6,2.073204147546815e-6,105688.4665247933,1,100,5070,building_footprint_area,40,OK
G40000701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA",445,NA,10143.648154940456,0.0972563419831394,0.0972563419831394,104298.0637365426,4890,100,5070,building_footprint_area,40,OK
G40000602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA",445,NA,0.1996220350265503,1.8559004909709729e-6,1.8559004909709729e-6,107560.74261401361,1,100,5070,building_footprint_area,40,OK
G41000500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA",450,NA,40613.51982032787,0.23902579662361723,0.23902579662361723,169912.70563268987,7389,100,5070,building_footprint_area,41,OR
G41000500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA",449,NA,52197.95036878297,0.30720451525045045,0.30720451525045045,169912.70563268987,11912,100,5070,building_footprint_area,41,OR
G41000500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA",459,NA,77000.86941831,0.45317899642400633,0.45317899642400633,169912.70563268987,16299,100,5070,building_footprint_area,41,OR
G41001321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",449,NA,121392.83564794995,1,1,121392.83564794995,13296,100,5070,building_footprint_area,41,OR
G41001314,Portland City (Northwest & Southwest) PUMA,449,NA,149758.14666709758,1,1,149758.14666709758,7860,100,5070,building_footprint_area,41,OR
G41001301,Portland City (North & Northeast) PUMA,449,NA,122355.32442667056,1,1,122355.32442667056,4077,100,5070,building_footprint_area,41,OR
G41001322,Washington County (Central)--Hillsboro City PUMA,449,NA,122249.21516845934,1,1,122249.21516845934,6867,100,5070,building_footprint_area,41,OR
G41001302,Portland City (East) PUMA,449,NA,129446.92085203069,1,1,129446.92085203069,4756,100,5070,building_footprint_area,41,OR
G41001323,Washington County (Central)--Beaverton City (West) & Aloha PUMA,449,NA,117087.30916615017,1,1,117087.30916615017,4226,100,5070,building_footprint_area,41,OR
G41001324,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,449,NA,113893.25736030191,1,1,113893.25736030191,4942,100,5070,building_footprint_area,41,OR
G41001305,Portland City (Central East) PUMA,449,NA,124220.04687229032,1,1,124220.04687229032,3427,100,5070,building_footprint_area,41,OR
G41001200,Yamhill & Polk Counties PUMA,449,NA,192545.19587111496,0.9999979604847777,0.9999979604847777,192545.58857077383,29420,100,5070,building_footprint_area,41,OR
G41001316,Multnomah County (East)--Gresham & Troutdale Cities PUMA,449,NA,169052.58947362364,1,1,169052.58947362364,9445,100,5070,building_footprint_area,41,OR
G41000200,North Central Oregon--The Dalles City PUMA,456,NA,52203.65536875813,0.42222313197722955,0.42222313197722955,123639.96999475971,11817,100,5070,building_footprint_area,41,OR
G41001303,Portland City (Southeast) PUMA,449,NA,118127.35509257577,1,1,118127.35509257577,3644,100,5070,building_footprint_area,41,OR
